;CO2_to_DME_SG [CO2_treatment];CO2_to_CO_DRM [CO2_treatment];CO2_to_DMM [CO2_treatment];CO2_to_DMC_eth_carb_trans [CO2_treatment];CO2_to_FA_hydro [CO2_treatment];CO2_to_DMC_elec [CO2_treatment];CO2_to_FA_elec_lp [CO2_treatment];CO2_to_EtOH_elec [CO2_treatment];CO2_to_MeOH [CO2_treatment];CO2_to_PEP [CO2_treatment];CO2_to_CO_rWGS [CO2_treatment];CO2_to_FT [CO2_treatment];CO2_to_CH4 [CO2_treatment]
828;-1.2185351638002453;-1.088357697283311;-0.17644034828092028;-2.1223775144397448;-4.70693102937096;174.23556182299936;0.22256864671505447;-0.4613921379463042;-1.2035746830467167;-5.089869944780327;-1.0903857259085876;12.231803794452578;-0.6411992311610543
829;-1.3564980062871366;-1.1320605711868672;-0.30785989596199953;-1.5053245744097228;-3.0150124319974236;144.69167679236895;1.0597294136221325;-0.5603573216738306;-1.3765403792835902;-4.312571922981162;-1.1015663951428984;9.632007991155454;-0.5965261471182935
830;-0.7625625428426616;-0.999372916932722;-0.3041093772298239;-1.936775674517111;-3.769077657021873;142.15817654472272;0.24139445632458278;-0.6146884045504055;-1.236665692469879;-6.510328242293595;-1.0701377635901592;9.315199903883041;-0.6396532837291306
831;-1.2309409148513113;-1.3904056177930755;-0.34724557757301194;-1.1517209110364663;-3.2540314379405353;148.3962249338819;0.916294331416155;-0.5905338521337783;-1.336282588351309;-3.640833321314353;-1.2652319341437879;9.981457829141045;-0.6366003538658653
832;-1.2898982676111828;-0.9702288547592122;-0.32240948787846896;-2.0684350771112463;-3.594081765841467;152.34879338970944;0.7310064219619525;-0.531290346165288;-0.9993537452434088;-3.8234109316884273;-1.1456679937299181;9.722606296302438;-0.6674022813967105
833;-0.5326894166209449;-0.9165210731896609;-0.35926035101913295;-1.2639836927675088;-3.978956438259169;140.29569386912064;-0.025647897661366357;-0.4765856868661167;-1.038868402497016;-3.561053111701939;-1.0127324362549799;9.242901514013337;-0.6492904320167937
834;-0.8073893659302382;-0.7175814218757348;-0.24422603425289446;-2.597617059312924;-3.554137867960812;149.08117400815183;0.669569354976598;-0.513027215281679;-1.5253505553574753;-5.418356895957836;-0.8514447926300962;10.15608487565913;-0.5765353916865295
835;-1.4467763735361214;-1.06087605952898;-0.1512498526456728;-0.8482546723292064;-4.116837365202656;183.64607739318953;1.024275962435151;-0.4638756780271922;-1.3085644083712857;-5.265324052082134;-1.1007958896646968;12.30139011107387;-0.5326283087943696
836;-4.469473428276009;-0.5988890993949167;-0.24874547980185926;-1.9050940210879794;-2.757575521576767;166.6847182863038;1.9849526057867075;-0.302315900048014;-1.5605794973017404;-3.973721460703642;-1.0379706089160134;10.457983042234742;-0.7267752724527464
837;-0.8362552083138667;-1.4584346745422838;-0.2374490046404855;-1.8539318925488317;-5.208062063344964;186.75852062779626;0.09219978944385022;-0.31639738244831567;-1.1952033461401002;-3.911821114382496;-1.5464420046528027;11.738865917516147;-0.6490461807486472
