;CO2_to_DME_SG [CO2_treatment];CO2_to_CO_DRM [CO2_treatment];CO2_to_DMM [CO2_treatment];CO2_to_DMC_eth_carb_trans [CO2_treatment];CO2_to_FA_hydro [CO2_treatment];CO2_to_DMC_elec [CO2_treatment];CO2_to_FA_elec_lp [CO2_treatment];CO2_to_EtOH_elec [CO2_treatment];CO2_to_MeOH [CO2_treatment];CO2_to_PEP [CO2_treatment];CO2_to_CO_rWGS [CO2_treatment];CO2_to_FT [CO2_treatment];CO2_to_CH4 [CO2_treatment]
84;-0.5375002423573996;-0.9091669502127132;-0.21949918192319506;-2.0139873473121157;-4.540344260509785;140.1939552039318;-0.45584624661133694;-0.16566567330494456;-1.0755940946693414;-5.393789823933965;-1.046472519894796;9.765671550900947;-0.7234859424082927
85;-0.49707505285809894;-0.288919201653408;0.4396691562940013;-0.9221250288285748;-4.025836582792788;164.0526581445304;0.5147734803633972;0.06996275544686674;-0.616120299900651;-4.576292651883992;-0.35327625292702647;11.358313321828318;0.15679442556497247
86;-0.4012449952420902;-0.37607461726722696;0.37848448600508966;-1.3032895088274545;-4.001436711242645;158.83645414360026;0.39213768595076076;-0.0026210899519706734;-0.3478669621494273;-1.2875737722036047;-0.3669237093916806;11.161267322963445;0.16674856231950652
87;-0.36045861537650303;-0.2649329966853878;0.1286781838199889;-0.9093569991815476;-4.17324736337296;148.97298435961312;0.025479454093185992;0.023357703108379847;-0.5920166788717872;-2.2712806108413486;-0.5303510061597341;10.01560390503352;-0.2425657784410961
88;0.08478812112436936;-0.10577047995174609;0.6871338036057356;-1.7222150694902287;-3.458744828739836;165.2659919171711;1.0968716280388866;0.20802124715765508;-0.042758530111078386;-3.4186757801661916;-0.2566136619162312;10.76468529625107;0.4426552928227142
89;-0.2508229499905114;-0.6591460170922255;0.1715304745613224;-0.9873833170214307;-3.5978228756866435;167.3691130705139;1.116793299372198;-0.110970024137328;-0.83290326771247;-2.3312626620382493;-0.6358905460929141;12.330560010134906;-0.30767486200333005
90;-0.5455096869276435;-0.006296199585078087;0.33888774796432664;-1.2181019637320318;-4.857107927604194;163.51608093379133;-0.2601528221460108;0.16720460883161573;-0.5818090683724517;-2.7189530633522008;-0.31197856158659376;11.140733711095447;-0.017721137511739767
91;-0.07788516309742592;-0.614786741737904;0.20604790320045976;-1.1216175523538183;-3.9498665605260146;156.5213152772945;0.4624397846342618;0.005612423848864708;-0.6390140088232248;-3.1525962963559464;-0.6771503432621072;10.959165407482125;-0.23013494683730024
92;-0.8256898677436456;-0.34073003887255043;0.883993777981178;-1.2919899400466432;-3.9145185712537978;167.9075530195384;0.6030131741684562;0.19983165726149762;0.014235228666300854;-5.658226269699933;-0.29220328743788493;10.629551955589402;0.7405993662137961
93;-0.9930772750701209;-0.40242555418061066;0.24657650506306134;-0.3621731357872193;-2.7282868383352357;139.27511070388624;1.110156548773151;-0.08414088216989757;-0.7359734202019669;-3.031751238736536;-0.4620643672426428;9.094415428142899;0.09143147435541553
94;-0.5626703280362011;-0.5639138913628451;0.27110764399961335;-1.4185867548736935;-2.9494828730945026;160.9633460998993;1.5554052185517657;-0.15847041136339599;-0.9028544397401662;-2.720334259927557;-0.5009165745928995;11.986563292161936;-0.163089056156133
95;-0.8911114817482437;-0.07383870745905588;0.3770945726728521;-0.9493405715768141;-3.2455154135263458;144.30852346145804;0.732192787582875;-0.022451027331533237;-0.6696585501421002;-4.972289440280638;-0.3635123719476327;8.825945332140911;0.1668124623010709
96;0.1543517393478087;-0.4729644467217443;0.6288571192904738;-2.049678599235297;-3.670058672479803;165.32364946198908;0.9059251255199998;0.051148626777442044;-0.21127221456652545;-3.1289376889171603;-0.31606693981205214;11.933626678426634;0.33337228002942954
97;-1.212587188798937;-0.5876085079293955;0.37103163784650184;-2.5893865067941677;-4.833959013685075;146.02462223465187;-0.6884128223953941;0.146768696225035;-0.49631118646642935;-4.404167919263018;-0.5512068690537346;10.004922938101714;0.15153715999456133
98;-0.3098754248121096;-0.41786174802625603;-0.14500029979333676;-1.5606825647842968;-4.292779235877909;139.10138203895423;-0.28618028105480336;-0.02750800457167001;-0.9066281829908834;-4.391210714948421;-0.726980509625269;9.27185828900207;-0.4962915019994407
99;-0.737873283385876;-0.18979992675752524;0.554303745585681;-0.5212729423533555;-2.5273674502987333;150.10953959481543;1.5695409445160866;0.07802064936594816;-0.42075487123611255;-3.7253858087395164;-0.24709015608155124;10.114675189757554;0.3049208491735728
100;-0.47164248934706954;-0.2586943206340283;0.5718901733282897;-0.49490466518442483;-4.451048213877446;157.2806326894294;-0.18786873083435754;0.09498646696074836;-0.2709532211483392;-4.262449058722738;-0.327842759733454;10.07713476349078;0.4425526880206868
101;-0.6186749670741584;-0.22150468286054817;0.48618684182480826;-2.535148782011351;-3.354286191141482;157.99138052869247;1.0256267788765925;-0.027600253906920946;-0.5010843740935198;-7.661232125086844;-0.32658993077935355;10.549235914971211;0.24914635732587426
